userName,score,content
Beni Susanto,5,semoga amanah dan bermanfaat
el su,1,aplikasi nya makin membengkak
Wong Ganteng,1,pengiriman lama harga produk mahal2 tdk bayak vocer dan diskon beda dengan sopeee
Wachidatun Nur Aliyah,1,"Pdhl awalnya diskonnya ada, baru aja buat akun, tinggal check out tiba-tiba voucher hilang mendadak. Kureng totalitas nipu nya. Haha"
wembley fortina,1,"kalah saing sama sebelah udah sepi voucher udh ga menarik, serba ga ada"
Hakim Mustakim,5,Aplikasi yang bagus dan lengkap.
Aditra official chanel,5,Ga bisa di buka aplikasi ny..!ntar kalo dah bner saya tambahin bintang ny
Mahfud382 Darmawan,4,terimakasih tokped
Rifal Bahtiar,5,"Kapan ditokopedia ada paket berlangganan plus+gojek plus unlimited & qris unlimitedny spya bsa digunakan transaksi ditokopedia & apk gojek sama msih blm ada ftur obroln lngsng digital, di apk tokopedia sosmed msih blm apa jga psan langsng digital ai di whtasapp & telegram obroln lngsung digital ainya kalo bsa diperbarui lgi apk tokopedianya biar lbih kelihatan menarik gitu dipandangnya adkn hapus riwayat transaksi dan hapus pesan sma blm ada jga fitur pesan terbacanya ditokopedianya lbih diper"
Eni Dwi,1,Pengiriman di semua toko lama gak kaya toko oren cepet
Ferdy Firmansah,5,Bagus
Nega Andani,5,enak gunain nya cepat
muhammad alan,1,"Akunku kena pembatalan pembelian, keterangannya sih ada penyalahgunaan akun dengan alasan kesamaan identitas. Padahal akunku sudah verifikasi KTP, bahkan bisa buat gopay later. Setelah tanya sana sini ternyata tokped emang sering gitu. Katanya orang-orang sih EMANG GA NIAT NGASIH VOCER🤣🤣 jadi ta saranin buat kalian yang cari vocer diskon main app oren aja, daripada pusing mikir susah"" war di tokped malah kena pembatalan karena alesan yang ga jelas"
Nurul Fadilah,5,👍👍👍👍
Abel Tridiano,1,"PENIPUU yang nawarin promo siapa yang salah siapa, disini aku pengguna baru dan first time download dan coba aplikasi tokope(nipu)dia SUMPAHHH YAAA pihak kalian yang nawarin potongan 35 ribu sama gratis ongkir, tapi aku co barang dibatalin sama pihak Tokopedia nya, dan voucher nya ga dikembalikan alias aku sebagai pengguna baru ga ada keuntungan apa apa, masih trusted'an lazada sama shopee, jauh banget sama ni apk wkwk lawak 🥱😮‍💨"
RINI gustini,3,Sering minta di update. Males jadinya belanja di tokped!
bunga pahlawati,5,sangat membantu perekonomian
yan tomomi,1,"Belanja di tokped mah nympenya lama, jasa ekspedisi nya pada lelet kayak keong. Padahal sama² pake kurir yg sama dengan shopee, misalnya lu pake jne di tokped sama di shopee itu lebih cepet yg di shopee, absurd bgt Ini tokped lelet nya.. Apalagi lu pake jasa ID EXPRESS jasa ekspedisi paling lelet sepanjang sejarah dunia. Jadi lebih enak belanja di shopee, sayangnya pada beberapa moment dan situasi produk² di shopee yg kita cari itu cuma ada di tokped.. Mau gamau jadi lari ke tokped.. 🤮🤮🤮😣😣"
puput s,1,Sering banget ya sudah check out dan transfer tapi tiba2 di batalkan sistem. Saldo kembali sih tapi di gunakan buat check out lagi di batalkan sistem lagi. Maaf sepantasnya memang bintang 1👎
Yuli Anto,4,Rumah tokped gagal/eror trus
Deni Nhc,5,"sangat memudahkan,semoga selalu amanah👍"
t-rexx blund,5,bagus
anggadoank11,5,"singkat,padat,jelas... laki'' enak gunainnya"
rigo,5,aku suka tokped 💚
Irwan H Witarnadi,5,media pembayaran opsional keren
Muhamad nurul Budiansyah,4,"Min, saya ingin top up tapi saya sudah tf ke bca PT Tokopedia, yang jadi pertanyaan apakah saldo saya bisa di refund (saya sedang tidak memesan produk)"
Irul anam anam,5,sangat efektif untuk berbelanja
Ary Wibowo,5,Keren
dicky hamdani,5,mantap memudahkan transaksi
tantia novalista,1,"Nyesal belanja dsni ,,, sistem pengembalian dana terllu lama masa hrus mnunggu nyampek liat dong shopee cepat stlh terkonfirmasi pengiriman retur langsung cpt pengemblian udh gtu ongkirnya msih d tnggung pihak shopee,,kalah dsni ngak ,, ngk d tnggung smua manual 🤬"
Nur Ilham Adha,3,Erornya sampe kapan ini min
ASEP NURHOLIS,5,"Setelah update,bug makin parah.l,sering eror dalam chat maupun memasukan pesanan kedalam keranjang. Tlong diperbaiki."
Susi Herlina,3,banyak bag nya sekarang.. banyak kode eror nya. tolong lah perbaiki
ilahi kaya,5,baru kali ini Tokopedia nge bug kena hack kah sistem nya lemot parah toko saya juga kadang muncul kadang hilang tolong perbaiki sistem nya
hyan mai,1,server drop
Lely Tri Utami,1,"Makin update makin parah, Toko bs tiba2 hilang... Transaksi pun bs tiba2 hilang, Makin bahaya jualan dsni!!!"
heri sarwoko,1,"Aplikasi sampah, penjual nya anak SD kga bisa baca tulis kali pesen apa yg dateng apa"
Shyzura Mimi,1,Toko tiba-tiba ngilang padahal udah mau rekber jadi ke cancel anjir udh hapus cache dll pake vpn ttp ga bisa
Zhurat Mangon,3,Kenapa ga bisa dibuka .. ada apa
Maman Fajar,4,"Tokopedia sekarang tidak sebagus yang dulu, mudah digunakan simpel, sekarang ribet banyak fitur yang dihapus, penjual kirimkan pesanan suka², malah kadang tidak respon terhadap pembeli, aplikasi selalu ada masalah di rumah toped atau jaringan anda bermasalah, kalau begini terus pindah ke toko sebelah saja, toko online pertama saya saja"
Evarino Tjong,2,Ada apa dengan tokopedia hari ini... Gak bisa di akses 🥲
Mina Lestari,1,Ini aplikasi liat chat aja susah bener!!!!!!!!!!!!!!
Dhimas Chatur,1,rekomendasi kurir sangat buruk
Debi,3,Sering Eror gak bisa cek pesanan. Kadang gak bisa chat penjual juga.
Kent Chandra Purnama,5,"Terjadi bug, koneksi internet mu terganggu"
Awin wijana,1,"min duh kenapa toko saya tiba tiba jadi hilang, kan saya ada transaksi yg belum beres dulu juga pernah kaya gini, tiba2 ada lagi kalo hilang gini solusi nya bagaimana, bikin gak nyaman jualan nya kalo bisa adain call center dong jangan cuma komplen di chat doang"
dua prodigi,2,Masa internet terganggu padahal jaringan lancar
Funclay Project,2,Toko saya kenapa ilang woi 😭
Undertarker Gaming,5,mohon buat admin tokopedia tolong bug nya benerin dong
rhodzi widjaya,5,keren
Wisnu Prayogi,1,Server error mulu.
Martina Puspita,1,Njir gak ada kabar apa2 akun toko langsung ilang.... Ini kenapaa woy.
anton doan,1,Server down wak
Erika Alfi Putri,1,"Tolong diperbaiki , keseringan ada kendal di rumah tokped terus lagi urgent mau beli apa gak bisa , mau proses orderan gak bisa , tolong diperbaiki"
Raini Rahma,1,Bug tidak bisa membuka ruang chat
Nadzar Alya Fahreza,2,Lambat plus banyak bug sekarang
2046 Messages,4,Habis update malah banyak bug
Bowo Laksono,3,"kenapa fitur keranjang sering mengalami gangguan, harus di refresh beberapa kali baru bisa normal, itupun hanya sebentar"
Apud Diansyah,1,aplikasi kagak jelas bug truss stiap mau chat penjual selalu eror tolong dibetulin
muhamad hendrik,5,murah barangnya bagus2
Kreatif Action,1,PENARIKAN SALDO TOKOPEDIA KE REKENING SAYA BELUM MASUK. KEMBALIKAN UANG SAYA.
Ayu Soraya,5,Keren
Fery Raemly,4,Sangat baik
Entrance Scent,4,☝️👍👍
Djoko Nonosoedyhatno,5,"jadi bikin mudah, berbelanja on-line 👍"
Kisyanto Kiss,5,Tokopedia sekarang agak lain Cashback coin sudah tidak ada Langsung discount barang Dan menu flash sale tidak ada kategory yg mau di lihat Trus pengguna yg lama berasa ke hapus sistem dengan model baru
endrik ahmad,4,"Diskonnya berubah lagi langganan Plus atau tidak, seperti tidak ada bedanya. Untuk dapat bebas ongkir yg seharusnya minimal belanja 0 rupiah, sekarang minimal belanja harus 20ribu baru dapat gratis ongkir. Padahal yg saya harapkan dari Langganan Plus adalah bebas ongkir dengan minimal belanja 0 rupiah."
guntur yulianto,1,"Ribet, suruh verifikasi data diri tapi ga bisa, ngehubungi tokopedia care malah ga ngasih solusi"
maliyadin baharsah,5,OK
Denis Mahardhika,1,"Layanan customer care kurang bisa diandalkan, chat boot dan regulasi seller dan buyer yang tidak win win solution. Jasa kirim instan sameday malah dikirim besoknya oleh seller, complain dengan berbagai kanal email dan chat customer care terkait keluhan namun disayangkan mereka diam dan tak merespon."
Vino Melsen,1,"Paket saya hilang, dan gx ada yg mau bertanggung jawab,😡"
Lof Fia,1,Kurir yg ngantarnya marah marah Yg si cepat nama
Fayakun Nur Arifin,3,"maaf tokped ,sebenarnya tokped bagus cuman lemot aja , salah satunya buat memberi penilaisn toko dan kurirnya lemot gk bisa terkirim ,kan kasian toko dan kurir layak kasih rating bintang lima tapi gagal karena lemot ,dan tokped ini juga layak bintang 5 sebenarnya cuman perbaiki lemotnya aja ."
Arumi Nasyarazeta,5,⭐⭐⭐⭐⭐. Hnya lambat dalam proses pengiriman ! Nya...
adi sudarno,5,terimakasih apapun bisa terlaksaa
faried channel,1,"Pelayanan selernya lama,pengirimannya semua super lelet"
Nursembada Zein,1,"Itu masalahnya iya dari dulu toko ini gak pernah berkembang karena persoalan lama pengiriman, gak pernah di perbaiki layanan pengiriman yang selalu lelet dan lambat tidak seperti toko sebelah dalam 1-2 kerja sudah sampai padahal masih dalam zona 1 Jabodetabek. Tolong perbaiki sistem kurirnya thanks 🙏"
Its zen,3,Yah apknya bagus banyak promo cuman tws gw kok udah 2 Minggu gak yampe² ya
Dedik Sulistiyono,5,ok
Herdi Soeharto,5,simpel lebih proteksi lagi toko toko yang nakal
Dr Wl,1,"Kenapa si setiap order ditokped lama banget pengirimannya, gajelas juga.beda kyk apk sebelah🤣🙏"
eko susanto,3,Nyaman belanja di tokped. Hanya saja akhir-akhir ini opsi payment method gak bisa dimuat kenapa ya?
Yenny Gunarty,5,Good
KAZY,3,"Tolong perbaiki, terdapat bug dimana ketika kita seringkali menambahkan dan mengurangi/menghilangkan barang di keranjang sistem akan mengalami kesalahan hitung. Saya menemukan bug ini saat iseng menambahkan dan mengurangi barang di keranjang tapi saat saya membersihkan sepenuhnya keranjang dan menambah kan kembali barang yang sudah di hapus, nominalnya akan menjadi lebih murah. Tolong perbaiki bug yang fatal seperti itu"
Tayomi,5,mantap
Hanif Faisal Ramly,1,top up tol atau listrik kalau pakai promo sering case dana di refund akhirnya baru bisa Stlh promo dihilangkan jadi nya saya rugi di biaya layanan atau biaya admin berkali2
Ahmad Fikri,5,toko online tercurah seindonesia
Mar Linah,1,tidak dapat promo
Marliani Darmawanti,5,"Belanja online jd lbh mudah,, keren poko ny👍"
Baim Agd,5,sangat puas
Wiwin Widyaningsih,1,udah beberapa kali di update tetap saja gak bisa di buka aplikasi nya...
Kartosuwiryo Kartosuwiryo,5,sangarrrr sangaarrrrr sangaaarrrrrrr
Hermansyah Ujang,5,Toped amanah
Erik Velociraptor,1,"flash sale nya error atau gimana, barang flash sale pas di beranda utama sangat berbeda dengan barang di fitur flash sale. barang yg kemarin-kemarin gk di ganti"
Nisa 123,1,Proses top up uang elektronik lama diproses dari tgl 30 Januari 2025 belum berhasil juga
Ogi Grt,1,"Pesanan diproses seller lbh 4 hari, minta cancel hrs nunggu konfirmasi seller. Ujung2nya gak dikirim jg. Duit harusnya bisa dipake beli di tempat lain hrs gantung berhari hari"
fauzan,5,mantap
Alex Ardian,1,Produk gratis ongkir tapi tidak gratis ongkir
Jamaludin ludin,5,Sangat bagus
Andimara,3,"Tolong voucher diskon 30 RB saya hilang, udah disimpan buat akhir bulan malah hilang, gimana ini Tokopedia... tolong..."
Trisno Hana,1,Di kasih promo gratis ongkir tidak berguna tidak kirim sama penjualnya
Naura Zalfa,1,"pelit diskon, biaya penanganan dan ongkir mahal 😁"
Ibnu Farizki,1,"Sistem kurir rekomendasi mending dihilangkan aja kak, lama banget untuk proses pengirimannya"
Andy Sanjaya,2,"Notifikasi Chat yang baru belum dibaca masih saja muncul, kenapa sih bikin orang kesel aja. Padahal udah dibaca"
Hisyam Nur Fuadi,1,Aplikasi rentenir gopay later. Masa telat 1 hari denda 5000℅ potongan 50rb udah kayak rentenir banyak korban nya. Mana gaada konfirmasi notifikasi dulu
Muhammad Muhaimin,1,"Lebih suka pilihan menu versi dulu, yang banyak kategori daripada sekarang yg serba rekomendasi. Saya tidak butuh rekomendasi, saya hanya butuh menu pilihan kategori yang seperti dulu"
Maisah Hones,5,luar biasa
adhi taufik,3,Kenapa sekarang jadi aneh gini apk nya
Naufal Arrahman,1,banyak toko penipu nya..barang udah di kembalikan ..uang nggak blk lagi kacau..
Olala Nadia,2,"Jarang banget ada promo dan gratis ongkir. Kalo kita jarang belanja baru dapet promo. Ga bisa komplen langsung ke cs live, yg bales pasti sistem. Ga memuaskan utk pelayanan, ga kaya Oren cepet kalo nanganin komplenan"
Ayu Ayu,5,mantab men
Rizky Empenk,5,Bagus
katrina geisya,2,"halo kak aku punya sedikit kritik buat Tokopedia, aku kebetulan pengguna baru dan dapet promo. Tapi pas mau di checkout tiba tiba promo nya ga tersedia, tolong di perbaiki lagi."
yuda clasher,5,Wort it buat belanja kebutuhan apa saja
Mhmd Alan,1,"ini Aplikasi pencuri Tiba""Uang Saya Di Dana Ga Ada Yang Nyopet Nyah Tokopedia"
jatna paisley,2,"Padahal rajin belanja di tokped, tapi jadi males, limit paylater nya gak mau naik. Sorry ya tokped."
mario husain,1,"aplikasi ribet, dikit-dikit minta otp nomor hp, kalo nomor hp suda mati auto ribet total, uang saya ketahan cuma gara gara itu padahal bisa aja lewat email, tapi apknya tetep mau ngirim otp ke nomor hp, alhasil saya perlu beli nomor baru cuma buat narik uang saya, kocak"
Ambar Dwiyono,5,okeee
Rama Gustavfian,1,pengiriman lambat
Mikael Budi Hartanto,5,good
wawan wewen,1,"Kurir tidak menemukan alamat padahal saya sudah kasih nomor hp. Tanpa sepengetahuan saya kurir meretur barang ke penjual dan syaa beli barang tanpa cod, setelah itu saya hanya dapat pengembalian dana 35% dengan alasan biaya ongkir saya rugi tidak dapat barang saldo kurang benahin nih tokped kerjasama dengan mitra kurir yg bener aja, padahal saya sudah mengajukan diri untuk mengambil barang sendiri di pihak JNE"
Martha Satria,5,sangat membantu terimakasih tiktok dan toko pedia🙏🏻
Thito Chitakhasa,1,Pengiriman lambat kurang update status
Chankz Slankers,5,mantap
Indriawan Manddor,1,"HATI-HATI DAN LEBIH BIJAK LAH MEMAKAI (GoPay Later) BUNGANYA TERLALU BESAR TELAT SEHARI SAJA DENDANYA Rp.80000RIBU (delapan puluh ribu) MESKI HARGA BARANG HANYA 2000RIBU (dua ribu) . Saya pesan barang harga 20ribu bayar dengan GoPay Later hanya satu bulan, ketika telat bayar dendanya 80ribu padahal saya hanya belanja 20ribuan,, KAPOK KAPOK KAPOK"
Inayatul Aini,5,mantap
Yuli Priyanto,1,"Tokopedia kurirnya pake J&T Express aja udah gausah yg lain ,kalau pengen tokped lebih baik ,hapus JNE dan SiCepat udah paling bener"
Taufiq Cahyo,1,"Complain handlingnya sangat jelek. Baru tau krn baru sekali ngerasakan Hanya pro seller, tdk memihak buyer Diperbaiki lagi itu admin2nya tdk mau cek video nya dg teliti minta syarat seabrek. Mana sempat pembeli yg tdk ada suudzon lengkapi semua kaya mau terima kiriman bom saja."
Mamie Vian,5,good
SULIS HOWARD,1,"Makin kacau dan ga jelas..mau pesan barang banyak dibatalkan,beberapa transaksi dibatalkan.....kalau ada bintang dibawah 1 sya pasti akan kasi bintang dibawah 1... Terlalu tidak jelas syarat dan ketentuannya... Mau beli saja kok dipersulit... Bisa bisa banyak ditinggalkan pengguna... Pindah saja ke toko sebelah yg lebih mudah digunakan..."
Muhammad Bimo Winarno,2,harga barang disini rata² 10 milyarx jauh lebih murah tapi pada gak bisa cod kada guna nah
abdul rozak,5,layanan cepat
milik berdua,1,Ngga bisaa bi cek out barangnya
Abdul Rozak,5,Jos
Khanza Mikayla,5,Update
kholiklaccos,5,Sangat membantu
bisri soebakir,5,baik
Sulis Widiyanto,1,"Sempel di produk boleh lah , ada logo gratis ongkir, tepi semuanya pembohongan, ketika buat pesanan ,ongkos kirim gak sesuai dengan berat barang, Ini aplikasi bulat, gak ngotak"
Ogon Rastafara,5,mantaaaap
Indra Apriansyah,5,baguss bangett cakepnyaa
Otakultra,1,Apasi paket udah 2 hari gk jalan ngapain aja lah
Andriono,5,mantap
Muhammad Solichin,5,"bagus, pembayaran dengan dana lebih mudah. untuk pembayaran lewat dana bisa ditambahkan dengan pin, supaya lebih aman."
Dewi Kwang in,5,Ok
Kinokinoin Kino,4,"Dari kemasan keamanan barang yang tiba sangat bagus,dan amanah,Masalah nya ongkir untuk di wilayah KEPRI Terlalu mahal,"
Agus Budi,5,ok
Nu,1,"Parah asli Tokped tidak bisa ajuin Komplain...sedang saya order barang dari tgl 27 dan sampai tgl 2 febuari belum ada kejalasan . Dan tidak bisa batalin Pesanan dan tidak bisa komplain untuk pengiriman , sedang ini sudah melebihi Estimasi dan mau Komplain pun harus nunggu tgl 4 febuari .. Sangat - sangat membuang - buang waktu. Mending ditoko sebelah cepet pengiriman. Emang parah admin Tokped gk bisa nyelesain masalah , malah sesi tanya jawab aja gk bisa di akses Kecewa berat gw sama Tokped"
Ismail Mubarok,5,Puas banget belanja di Tokopedia
Sadar Sah,5,👍👍👍
mulyani yadin,5,sangat berkualitas
Taufiq Rahman,5,aplikasi belanja paling muantapp
Bayu Seta,1,burik daftarnya ribet
YASMIN FADILA,5,penanganan masalah respon cepat
Pliss ojo dihapus,5,Aku dpt diskon berkali kali
Bagus Irawan,5,Bagus aplikasinya
Ayik Unlimited,5,"sangat membantu'simple dan terpercaya,terimaksih tokopedia"
Boy Boy,5,ok
Said Al Khudzry,1,"Apk tak bermutu, ketik cari barang jg gak bisa"
Andreas Rahmat Eka Saputra,5,kurang promonya sih
Aku Opo,3,"Untuk menu diskusi baiknya ditampilkan lg ya? Jd kita kalau mau lihat detil barang cukup lihat diskusinya dulu, kalau lwt chat semua produk terkumpul jd situ, jd membingungkan malahan, dan ga ada pertanyaan dobel kalau lwt diskusi, yg lama sdh cukup bgs, jangan ikut2 an yg sebelah malahan, ga ada menu diskusi"
Hantu Rimba,1,Respon lambat barang tidak sampai lama gak kaya aplikasi sebelah jelek sumpah fitur pengamanan nya
Hamid Al Barkah,1,"Sangat buruk aplikasi in. Hanya menguntungkan penjual... Customer ga penting yang penting uangnya udah masuk barang mau dikirim mau tidak juga ga apa2, cancel ga bisa snagat bruk padahal penjual ga ad respon karena mau kirim hari in juga ... Padahal di aplikasi ad tuh same day instan.. Buat apa klo ga bisa cepat kirim.. Respon para penjual tokopedia ga cepat yg penting uang udah masuk .. Mau cancel harus ad persetujuan penjual nti klo barang tidak sesuai angkat tangan dan ribet urus urusnya..."
Wardi Pct,5,bagus
Purrfecta Purrsona,1,"Bangke, udah pake semua voucher, eh malah kena batal otomatis sama aplikasi, mana voucher ga dibalikin lagi, dongo banget sumpah"
Riki lestari,5,siip
Ade Hapsoh,3,diskon nya kurang menarik
Nafisah Zahra,5,"Tokopedia inii baguus sekalii aplikasinyaa , manaa pilihan barangnyaa banyaa sekalii , daan paas waktuu datang aaaa sukaa bangett samaa barangnyaa pokoknyaa wortit sihh wirr , kleaan pastii nyesel kaloo kleaan enggaa download aplikasi inii gaiiss , ituu ajaa papaaii 👋"
YonBee GAMING,5,oke nice
Ahmad T. M,2,pengiriman ny lama bangt woiiiysuiksksksk
Ridwan Wan,5,Ok
Fadil Sby,5,good
Edward Elric,1,Ini tanggal 2.2 dan masih jam 3 tapi klaim kupon saya kok ga bisa diklaim Alasan kuota kuponmu habis ? Kalau cuma mau nipu gak usah bagi kupon di 2.2 Brengsek kali aplikasi ini pantes banyak orang pindah ke tiktok shop
